,Completion_rate,Tuition_in_state,Tuition_out_state,Faculty_salary,Pell_grant_rate,SAT_average,ACT_50thPercentile,pct_White,pct_Black,pct_Hispanic,pct_Asian,Parents_middlesch,Parents_highsch,Parents_college
648,0.5097,8759,20519,10881,0.3838,1154,26,0.2571,0.1049,0.3218,0.2224,0.07480283,0.320351248,0.604845922
649,0.3211,6630,8274,6271,0.6272,910,19,0.0244,0.9382,0.0076,0.0023,0.019453797,0.389075945,0.591470258
650,0.6736,10370,26470,11068,0.3007,1147,25,0.5081,0.0384,0.1958,0.071,0.04801469,0.33330323,0.61868208
651,0.31,25600,25600,7229,0.6678,962,21,0.3515,0.3386,0.0327,0.0032,0.048688394,0.494833068,0.456478537
652,0.6623,38430,38430,9938,0.2386,1109,25,0.4925,0.0385,0.2698,0.0575,0.039231385,0.278622898,0.682145717
653,0.4417,20790,20790,6241,0.3987,913,18,0.7776,0.0294,0.0109,0.0026,0.013065327,0.424120603,0.56281407
654,0.2979,19640,19640,5221,0.5006,1010,22,0.6801,0.1208,0.061,0.0069,0.040816327,0.423861852,0.535321821
655,0.5337,6908,13388,7135,0.3198,1090,24,0.8171,0.0446,0.0313,0.0134,0.017059843,0.338664534,0.644275623
656,0.5116,15838,15838,7404,0.5112,1067,22,0.6194,0.2183,0.0687,0.0232,0.028051554,0.326004549,0.645943897
657,0.6443,7400,16850,6817,0.3498,1056,24,0.8071,0.0495,0.0473,0.0204,0.010160219,0.235638922,0.75420086
658,0.6246,26780,26780,9021,0.3145,1088,24,0.6471,0.076,0.1729,0.0341,0.035915188,0.354824751,0.609260061
659,0.7268,10816,28528,9514,0.2394,1200,27,0.7709,0.1016,0.0406,0.0228,0.006381039,0.215360073,0.778258888
660,0.5191,8706,20211,8513,0.3335,1006,22,0.6846,0.1051,0.1159,0.0347,0.021345247,0.362869198,0.615785555
661,0.378,7280,19758,6267,0.3355,1030,22,0.6406,0.1797,0.0771,0.0075,0.019453552,0.389289618,0.591256831
662,0.5344,23410,23410,7336,0.4227,1010,22,0.4934,0.1412,0.0872,0.0217,0.025037936,0.26707132,0.707890744
663,0.9509,49685,49685,13805,0.1022,1474,34,0.6919,0.0403,0.1058,0.0505,0.00670323,0.09567337,0.8976234
664,0.5315,8368,22936,7149,0.5089,1060,23,0.3138,0.397,0.0895,0.1135,0.029984623,0.29395182,0.676063557
665,0.538,24835,24835,5646,0.3778,1007,22,0.6165,0.097,0.0761,0.0116,0.02987013,0.390909091,0.579220779
666,0.7918,46422,46422,10680,0.1666,1262,29,0.694,0.02,0.0974,0.0443,0.02209551,0.168210977,0.809693514
667,0.5345,29000,29000,7944,0.4293,949,21,0.1873,0.0497,0.0554,0.0089,0.028169014,0.395774648,0.576056338
668,0.6107,28550,28550,6708,0.2709,1090,24,0.8596,0.0099,0.0596,0.0327,0.014104372,0.253878702,0.732016925
669,0.8051,47317,47317,13305,0.1995,1273,29,0.5928,0.0434,0.1432,0.095,0.021142316,0.164720732,0.814136952
670,0.4273,7866,19666,6638,0.3741,1029,22,0.9027,0.0409,0.0134,0.0031,0.034269518,0.42154084,0.544189642
671,0.3235,11094,23714,9689,0.4804,1050,23,0.5317,0.2136,0.0417,0.0783,0.033329219,0.349586471,0.617084311
672,0.5183,25890,25890,5585,0.4159,961,21,0.6089,0.1071,0.1158,0.0117,0.022093023,0.351162791,0.626744186
673,0.2771,7689,17339,5872,0.605,895,21,0.6833,0.1888,0.0737,0.0081,0.020719738,0.340239913,0.639040349
674,0.7027,40175,40175,7259,0.2735,1033,22,0.5983,0.0193,0.1385,0.0518,0.033179724,0.270046083,0.696774194
675,0.0863,14850,14850,4377,0.1919,826,17,0.1646,0.2848,0.1061,0.0394,0.031506849,0.420547945,0.547945206
676,0.4351,35160,35160,11504,0.3591,1077,25,0.2304,0.0817,0.1532,0.164,0.034584253,0.295069904,0.670345843
677,0.8652,50240,50240,13130,0.1323,1328,30,0.4096,0.0382,0.1105,0.1438,0.015308642,0.154074074,0.830617284
678,0.3402,5774,6958,7633,0.261,953,20,0.3558,0.0614,0.512,0.0183,0.068886338,0.393226177,0.537887486
679,0.5802,9654,25428,7381,0.3283,1057,22,0.8035,0.0784,0.0437,0.0112,0.009644893,0.267572702,0.722782405
680,0.7902,43800,43800,11283,0.1735,1302,29,0.6556,0.055,0.1172,0.0672,0.025482094,0.156336088,0.818181818
681,0.3944,31235,31235,6428,0.519,878,18,0.3013,0.2194,0.2775,0.0544,0.052631579,0.421052632,0.52631579
682,0.5049,23612,23612,5649,0.3668,1033,22,0.7593,0.0817,0.0418,0.0091,0.014104372,0.284908322,0.700987306
683,0.5701,6763,19934,9092,0.393,1112,24,0.5896,0.1627,0.0913,0.0602,0.024005121,0.260002134,0.715992745
684,0.4568,19650,19650,6012,0.3782,991,22,0.6417,0.118,0.024,0.0124,0.037914692,0.406635071,0.555450237
685,0.4569,8326,22270,6872,0.4872,1050,23,0.7655,0.1548,0.0234,0.0057,0.023818976,0.379515681,0.596665343
686,0.5015,5906,15786,6987,0.4032,1010,22,0.8098,0.0403,0.0463,0.0067,0.018669382,0.340461643,0.640868975
687,0.4656,7641,18572,5843,0.3642,1030,22,0.6677,0.2141,0.0373,0.011,0.025791855,0.432579186,0.541628959
688,0.541,10726,18034,7669,0.343,1009,22,0.7783,0.1004,0.0409,0.0085,0.008870035,0.333333333,0.657796632
689,0.5751,37790,37790,7895,0.2769,1046,23,0.5471,0.1562,0.1271,0.0323,0.012900356,0.274021352,0.713078292
690,0.1644,10252,17212,6987,0.6687,883,18,0.0327,0.7453,0.0791,0.0043,0.064417178,0.355828221,0.579754601
691,0.4733,8899,17023,9142,0.3919,937,20,0.8668,0.0782,0.0234,0.0075,0.008477842,0.394219653,0.597302505
692,0.6387,36500,36500,4806,0.2282,1084,24,0.2604,0.0411,0.1172,0.1358,0.019002375,0.236342043,0.744655582
693,0.5061,10952,23150,8859,0.4296,1105,24,0.6994,0.0986,0.0565,0.064,0.037324464,0.341832964,0.620842572
694,0.4426,26640,26640,8312,0.2602,1053,24,0.5743,0.1066,0.1582,0.0348,0.020858896,0.217177914,0.76196319
695,0.495,9788,13760,9556,0.393,928,19,0.8404,0.074,0.0221,0.0065,0.009306261,0.381979695,0.608714044
696,0.6288,40265,40265,8096,0.266,1101,24,0.6998,0.0517,0.0563,0.0185,0.020897833,0.241486068,0.737616099
697,0.812,43103,43103,11203,0.1714,1252,28,0.5816,0.0688,0.1185,0.0703,0.009626492,0.143242203,0.847131305
698,0.5926,7002,18162,8243,0.4226,996,22,0.4917,0.0213,0.2628,0.0592,0.063507415,0.35412637,0.582366215
699,0.3582,15714,15714,3989,0.6071,930,20,0.5015,0.3926,0.0144,0.0026,0.047082228,0.5,0.452917772
700,0.72,8211,20151,10026,0.2835,1158,26,0.4951,0.0675,0.0663,0.1286,0.03039554,0.23891691,0.73068755
701,0.7663,36465,36465,9051,0.2109,1175,27,0.4699,0.0322,0.0908,0.1602,0.015828152,0.177501413,0.806670435
702,0.784,13560,20810,11091,0.2076,1271,28,0.7037,0.0392,0.0322,0.0886,0.012725246,0.173787851,0.813486903
703,0.527,35444,35444,7472,0.2769,1000,22,0.5819,0.1493,0.1031,0.0321,0.014154871,0.248542881,0.737302248
704,0.5466,9340,15420,8786,0.3033,995,23,0.6863,0.1068,0.1178,0.0271,0.018233618,0.304273504,0.677492878
705,0.5708,35256,35256,7517,0.2828,994,22,0.76,0.0823,0.0849,0.0153,0.009140768,0.336380256,0.654478976
706,0.1844,6276,15072,6102,0.5945,860,18,0.1985,0.618,0.0127,0.0061,0.027801911,0.390964379,0.58123371
707,0.4154,28550,28550,6750,0.5491,910,19,0.4199,0.0652,0.2076,0.0261,0.024,0.386,0.59
708,0.129,8275,8275,5128,0.9963,772,16,0.019,0.8,0.1762,0,0.061452514,0.410614525,0.527932961
709,0.6806,6976,18136,9532,0.3764,1130,25,0.3414,0.0387,0.3131,0.1385,0.06523888,0.322350357,0.612410763
710,0.8728,42940,42940,8685,0.1496,1282,29,0.7454,0.0203,0.0512,0.0626,0.014994233,0.107266436,0.877739331
711,0.3107,6620,13970,6328,0.5028,962,21,0.8619,0.0515,0.0204,0.0046,0.014438503,0.395187166,0.590374332
712,0.5381,6971,21833,8384,0.4545,1054,23,0.5103,0.2793,0.0823,0.0544,0.028259386,0.28450512,0.687235495
713,0.3481,8738,20340,7968,0.6201,762,18,0.0395,0.8489,0.0336,0.0051,0.021383076,0.352138308,0.626478617
714,0.2158,7461,7461,4618,0.2188,890,19,0.5925,0.1211,0.1437,0.015,0.054673721,0.375661376,0.569664903
715,0.6811,7562,17212,7291,0.401,1056,23,0.7232,0.0945,0.0512,0.0154,0.014193548,0.273806452,0.712
716,0.4002,10818,21468,6269,0.4801,950,20,0.5595,0.2903,0.0499,0.0251,0.022185971,0.330831974,0.646982056
717,0.2586,5547,12897,6420,0.4963,988,21,0.4966,0.0418,0.0517,0.0212,0.029313992,0.388032638,0.58265337
718,0.3722,21730,21730,5089,0.4702,961,21,0.6066,0.2742,0.0477,0.0045,0.030769231,0.323076923,0.646153846
719,0.7784,14171,30504,11921,0.2368,1226,28,0.6702,0.0378,0.0531,0.0906,0.015747152,0.19734197,0.786910878
720,0.4373,35610,35610,7932,0.3893,959,21,0.5067,0.2534,0.0827,0.0127,0.016107383,0.29261745,0.691275168
721,0.7178,42918,42918,10011,0.503,1152,26,0.4488,0.0671,0.2321,0.1133,0.040145985,0.273722628,0.686131387
722,0.5532,10610,28880,9128,0.3297,1090,25,0.824,0.023,0.0282,0.0167,0.006553398,0.239805825,0.753640777
723,0.4893,26240,26240,7536,0.3689,1030,22,0.5451,0.1685,0.0614,0.022,0.021752641,0.328154133,0.650093226
724,0.5372,29170,29170,7545,0.3673,1042,23,0.6315,0.1464,0.0443,0.0154,0.018814675,0.269049859,0.712135466
725,0.5146,38069,38069,11627,0.3557,1043,23,0.4784,0.1095,0.1615,0.0908,0.021959923,0.293439473,0.684600604
726,0.7047,33990,33990,10392,0.3448,1163,26,0.5561,0.0837,0.1717,0.073,0.040749064,0.269662921,0.689588015
727,0.669,12568,19089,9431,0.3561,1078,21,0.7307,0.0641,0.103,0.0541,0.016675352,0.382751433,0.600573215
728,0.3631,7501,22333,6912,0.5252,1011,22,0.6302,0.2003,0.0628,0.0169,0.02385159,0.377429329,0.598719081
729,0.4739,24614,24614,6497,0.3898,969,21,0.7231,0.0842,0.0408,0.0254,0.019644528,0.315247895,0.665107577
730,0.8465,49062,49062,13264,0.2106,1371,31,0.3239,0.0559,0.1299,0.201,0.027656721,0.187227623,0.785115655
731,0.6973,6553,19720,7670,0.2714,1148,25,0.8582,0.0308,0.0411,0.0156,0.011034703,0.222133376,0.766831921
732,0.6136,7096,19144,8817,0.2838,1098,24,0.7735,0.1454,0.0284,0.0157,0.013682332,0.223676383,0.762641285
733,0.3528,15764,15764,3661,0.4832,930,20,0.516,0.3963,0.0152,0.0034,0.042921998,0.469252992,0.48782501
734,0.1547,4510,12566,5712,0.5323,920,20,0.6643,0.173,0.0512,0.0173,0.02948403,0.347051597,0.623464374
735,0.4096,5785,17725,7994,0.6445,947,20,0.031,0.9411,0.0113,0.0071,0.02955665,0.362376847,0.608066503
736,0.625,20392,20392,6901,0.236,1051,23,0.7614,0.1304,0.0303,0.0056,0.036663981,0.372280419,0.5910556
737,0.5583,30640,30640,6855,0.2933,1038,23,0.4628,0.0324,0.1783,0.0626,0.026496565,0.263002944,0.710500491
738,0.6599,6866,18026,9277,0.3978,1115,25,0.3501,0.0362,0.3104,0.1326,0.060704168,0.324969648,0.614326184
739,0.4426,22200,22200,5258,0.4863,916,19,0.5708,0.2976,0.0335,0.003,0.036458333,0.415364583,0.548177083
740,0.7694,13539,40221,13595,0.4411,1201,28,0.3204,0.0199,0.2987,0.2172,0.069591226,0.297906281,0.632502493
741,0.5572,6315,17475,8561,0.443,1021,22,0.2397,0.0205,0.3857,0.2158,0.092278719,0.362400721,0.54532056
742,0.2632,6840,17886,8389,0.4983,1016,21,0.6194,0.1521,0.1385,0.0155,0.058212058,0.416839917,0.524948025
743,0.2797,20620,20620,5570,0.4511,989,21,0.702,0.114,0.0898,0.0045,0.022403259,0.313645621,0.66395112
744,0.6275,10936,24268,10099,0.2479,1143,25,0.7622,0.0757,0.0421,0.0249,0.012331407,0.229415543,0.758253051
745,0.5291,33168,33168,8405,0.3154,1022,22,0.5624,0.2713,0.0533,0.0321,0.014925373,0.29201817,0.693056457
746,0.3786,6699,16460,6680,0.3356,1010,22,0.568,0.0888,0.0971,0.0334,0.030586402,0.341320865,0.628092733
747,0.5146,6360,19241,7496,0.3923,1065,24,0.6625,0.1244,0.0887,0.0299,0.02662116,0.342434585,0.630944255
748,0.7144,10289,32024,9536,0.251,1119,25,0.5971,0.0196,0.101,0.0559,0.025955805,0.248509295,0.7255349
749,0.6784,38350,38350,7079,0.3162,1094,24,0.7289,0.1164,0.0528,0.0346,0.013568521,0.234735414,0.751696065
750,0.6747,37230,37230,7808,0.2243,1184,27,0.6246,0.0201,0.2168,0.056,0.020080321,0.144578313,0.835341366
751,0.4918,29103,29103,7230,0.4819,926,20,0.1607,0.0714,0.4204,0.1553,0.079824561,0.295614035,0.624561404
752,0.5659,8525,17470,8113,0.4513,1032,23,0.7626,0.0971,0.0654,0.0142,0.012903226,0.348387097,0.638709677
753,0.439,7777,17627,9435,0.3622,1170,27,0.7753,0.0545,0.0767,0.0487,0.023638232,0.281603289,0.694758479
754,0.4482,6192,15742,7568,0.3405,1070,23,0.6842,0.213,0.0316,0.0193,0.019161929,0.391450832,0.589387239
755,0.2893,34080,34080,7731,0.3919,1009,22,0.7028,0.0732,0.0855,0.0157,0.021015762,0.312609457,0.666374781
756,0.7002,31394,31394,6340,0.2728,1105,24,0.8305,0.0252,0.066,0.0185,0.018735363,0.243559719,0.737704918
757,0.5852,31754,31754,7098,0.334,929,21,0.5549,0.1105,0.1111,0.0103,0.030837004,0.380323054,0.588839941
758,0.4623,6065,16634,6179,0.4575,1021,21,0.5338,0.3813,0.0043,0.0043,0.028248588,0.342211461,0.629539952
759,0.5705,7992,22488,9709,0.2509,1069,24,0.7917,0.0479,0.0379,0.0151,0.010991356,0.292924981,0.696083662
760,0.816,37926,37926,8036,0.2391,1157,26,0.802,0.0195,0.0517,0.057,0.016107383,0.185234899,0.798657718
761,0.1439,5827,5827,5854,0.6049,803,17,0.0314,0.8492,0.0089,0.0042,0.038167939,0.456743003,0.505089059
762,0.6214,34200,34200,5905,0.2907,1049,24,0.717,0.0884,0.0803,0.0178,0.036964981,0.282101167,0.680933852
763,0.7082,40004,40004,10613,0.2917,1120,26,0.5716,0.0454,0.2073,0.0542,0.021723389,0.232440261,0.745836351
764,0.8154,11394,30698,11616,0.1823,1400,32,0.5308,0.0641,0.0651,0.185,0.011957206,0.13876652,0.849276274
765,0.39,6096,14972,6742,0.3369,1010,22,0.5683,0.09,0.092,0.0343,0.026055046,0.338715596,0.635229358
766,0.7049,7083,16533,6719,0.2798,1129,25,0.6778,0.0553,0.1174,0.0456,0.019666048,0.285714286,0.694619666
767,0.7005,35720,35720,9597,0.2578,1108,24,0.5232,0.0427,0.2523,0.0642,0.037750385,0.270416025,0.69183359
768,0.4128,7560,16920,7365,0.4165,1001,22,0.5743,0.2031,0.1604,0.0109,0.036,0.319789474,0.644210526
769,0.3141,480,480,6241,0.6571,872,18,0,0,0,0,0.032697548,0.367847411,0.599455041
770,0.3978,23900,23900,4217,0.7155,910,19,0.4496,0.3441,0.0398,0.0213,0.028301887,0.306603774,0.66509434
771,0.5247,25860,25860,7732,0.3986,1014,22,0.4942,0.0837,0.2151,0.065,0.057636888,0.305475504,0.636887608
772,0.5051,11282,26690,6342,0.3592,959,21,0.8339,0.0202,0.0234,0.0075,0.011689692,0.342189161,0.646121148
773,0.8321,13896,36774,12587,0.4284,1226,28,0.2967,0.0209,0.1834,0.342,0.065614618,0.310423588,0.623961794
774,0.4484,15150,15150,6787,0.352,1045,23,0.5883,0.1449,0.0352,0.0063,0.021878073,0.341691249,0.636430679
775,0.2194,9080,19640,7255,0.4192,1009,22,0.5328,0.3376,0.0074,0.0221,0.021818182,0.36,0.618181818
776,0.4384,7171,18331,8118,0.5231,986,21,0.4737,0.0391,0.2978,0.0347,0.054635762,0.359271523,0.586092715
777,0.4092,28932,28932,6712,0.347,1028,22,0.6258,0.263,0.031,0.0115,0.019406393,0.374429224,0.606164384
778,0.7127,8611,20963,8648,0.2586,1114,25,0.7282,0.0172,0.0792,0.068,0.020943433,0.254452926,0.724603641
779,0.4645,15604,15604,9996,0.5247,883,19,0.4863,0.1274,0.1213,0.0303,0.023809524,0.261904762,0.714285714
780,0.3239,17700,17700,5261,0.5839,824,17,0.4544,0.415,0.0671,0.0018,0.029036005,0.348432056,0.62253194
781,0.5631,6143,20256,7975,0.3211,1050,23,0.7097,0.1562,0.051,0.026,0.015335681,0.261388163,0.723276156
782,0.7338,7568,17218,6595,0.2988,1086,24,0.7894,0.0331,0.1001,0.0196,0.012406015,0.247744361,0.739849624
783,0.4129,7249,22561,6711,0.4367,1026,22,0.8495,0.0601,0.0199,0.0118,0.030375114,0.397987191,0.571637694
784,0.2261,9640,20710,7251,0.4405,1009,22,0.5126,0.3627,0.0141,0.0247,0.023031602,0.358864489,0.61810391
785,0.6409,38330,38330,9877,0.3653,1168,26,0.6562,0.0819,0.1387,0.0207,0.009558824,0.236029412,0.754411765
786,0.4252,6094,19652,8402,0.427,983,21,0.296,0.0297,0.5451,0.0117,0.073769219,0.352228607,0.574002174
787,0.8495,10415,29665,11265,0.1446,1300,29,0.762,0.0208,0.0475,0.0553,0.007889829,0.157366232,0.834743939
788,0.5408,24920,24920,5338,0.4285,938,21,0.641,0.1039,0.0869,0.0064,0.024416136,0.350318471,0.625265393
789,0.3466,7276,13612,5996,0.4758,990,21,0.4908,0.3672,0.0297,0.0083,0.034253362,0.407501769,0.558244869
790,0.4059,9386,18364,7223,0.5603,938,20,0.4521,0.4962,0.0115,0.0095,0.016912166,0.378614294,0.604473541
791,0.4732,34428,34428,7700,0.4031,982,22,0.5392,0.2432,0.0756,0.0143,0.012547051,0.312421581,0.675031368
792,0.6,10448,25731,9845,0.2216,1145,25,0.7349,0.047,0.0686,0.0416,0.0152207,0.211429362,0.773349938
793,0.4141,9300,19029,8048,0.3567,1030,22,0.717,0.0822,0.0759,0.0596,0.021107628,0.31431557,0.664576803
794,0.4988,12040,24310,7512,0.3998,1069,23,0.7074,0.153,0.0438,0.0088,0.021119324,0.304118268,0.674762408
795,0.5217,7322,13767,7115,0.3661,1010,22,0.7667,0.1059,0.0388,0.008,0.016195256,0.325729927,0.658074818
796,0.4935,9128,20622,9514,0.3179,1221,27,0.7024,0.123,0.0417,0.0381,0.025629496,0.277877698,0.696492806
797,0.3214,6578,19068,7448,0.3202,1072,23,0.5626,0.1548,0.0988,0.0779,0.032554257,0.387729549,0.579716194
798,0.7158,21878,21878,8720,0.3161,1054,23,0.6175,0.1028,0.1202,0.0311,0.022138229,0.372570194,0.605291577
799,0.4012,8050,14050,6920,0.4565,1088,24,0.7431,0.1375,0.0249,0.0073,0.028074586,0.366226692,0.605698722
800,0.4647,5707,15523,8052,0.5854,870,18,0.1554,0.7246,0.0327,0.0067,0.022123894,0.323813355,0.654062751
801,0.5034,33268,33268,8401,0.4822,913,20,0.2312,0.0682,0.4002,0.1283,0.068230277,0.390191898,0.541577825
802,0.5988,30588,30588,7031,0.3729,970,21,0.5902,0.1954,0.0977,0.019,0.018867925,0.344654088,0.636477987
803,0.6886,6368,22467,9509,0.3833,1179,26,0.511,0.114,0.254,0.0594,0.029788894,0.322851153,0.647359953
804,0.9158,13431,38139,15711,0.3114,1397,32,0.2689,0.0212,0.1409,0.3527,0.061579464,0.267218404,0.671202132
805,0.5459,27431,27431,5463,0.333,1067,23,0.7849,0.0089,0.0399,0.0211,0.023210832,0.255319149,0.721470019
806,0.5841,34030,34030,9154,0.2628,1022,23,0.5816,0.0813,0.2048,0.0226,0.020027624,0.293508287,0.686464088
807,0.5802,29030,29030,7383,0.3852,1014,23,0.7169,0.1409,0.0262,0.0153,0.011216057,0.281582054,0.707201889
808,0.2122,25020,25020,7134,0.5253,836,17,0.371,0.4492,0.0622,0.016,0.012257406,0.431052094,0.556690501
809,0.744,30740,30740,7349,0.2717,1060,24,0.8831,0.0275,0.0349,0.0121,0.014822134,0.28458498,0.700592885
810,0.7824,34640,34640,9665,0.1689,1217,27,0.7418,0.0454,0.0933,0.0463,0.019721578,0.173627224,0.806651199
811,0.7811,31188,31188,6795,0.4298,946,19,0.5202,0.0734,0.0876,0.0269,0.047798742,0.363522013,0.588679245
812,0.3344,6050,8495,6239,0.2519,957,21,0.7758,0.0471,0.0487,0.0057,0.027072758,0.313028765,0.659898477
813,0.7147,26958,26958,7555,0.2974,1145,25,0.754,0.0777,0.0281,0.0244,0.014991182,0.288359788,0.69664903
814,0.5826,24375,24375,7833,0.2705,1086,24,0.6833,0.055,0.0898,0.0365,0.023310023,0.216783217,0.75990676
815,0.3183,6630,8274,6158,0.6333,890,19,0.0265,0.9453,0.0088,0.003,0.019615536,0.400941546,0.579442919
816,0.6219,16170,16170,7082,0.2631,1139,25,0.8347,0.0379,0.0294,0.0068,0.01300813,0.190785908,0.796205962
817,0.4559,28131,28131,5863,0.4584,1017,23,0.2786,0.0853,0.271,0.1813,0.041716329,0.222884386,0.735399285
818,0.2339,5014,13834,6334,0.5464,807,19,0.0539,0.7196,0.0757,0.0074,0.06125,0.39,0.54875
819,0.6286,30840,30840,7942,0.3819,1068,23,0.6488,0.0847,0.1806,0.0174,0.054878049,0.368902439,0.576219512
820,0.4719,25200,25200,7197,0.4098,1069,24,0.6035,0.1427,0.174,0.0143,0.029772329,0.292469352,0.677758319
821,0.4035,7498,18746,6527,0.3825,1028,22,0.9074,0.0398,0.011,0.0029,0.036036036,0.427075724,0.53688824
822,0.546,23650,23650,7943,0.294,1075,23,0.6101,0.1546,0.1418,0.0197,0.033952595,0.292761051,0.673286355
823,0.6459,32270,32270,4887,0.2451,1020,23,0.4062,0.0577,0.0755,0.1404,0.018617021,0.210992908,0.770390071
824,0.9401,49770,49770,14367,0.0833,1472,33,0.5337,0.0708,0.0752,0.1809,0.010824313,0.103247294,0.885928393
825,0.5306,7294,15982,7338,0.4279,1000,21,0.54,0.1875,0.1888,0.0128,0.044317866,0.376076688,0.579605446
826,0.3767,18966,18966,4684,0.6529,863,18,0.3788,0.4115,0.1365,0.0059,0.041055719,0.46627566,0.492668622
827,0.3836,22396,22396,6970,0.7041,914,20,0.0019,0.8267,0.0019,0.0019,0.013347571,0.309129738,0.677522691
828,0.4082,7178,16959,6945,0.3331,1002,22,0.8707,0.0439,0.026,0.015,0.010538642,0.355093677,0.634367682
829,0.539,8974,23542,8580,0.5268,1056,23,0.2636,0.4197,0.0966,0.1235,0.034749752,0.289395441,0.675854807
830,0.4772,30920,30920,7072,0.5192,990,21,0.4488,0.1376,0.324,0.0266,0.098563969,0.382506527,0.518929504
831,0.4602,30815,30815,5455,0.4673,986,23,0.5179,0.2244,0.1308,0.0231,0.043887147,0.257053292,0.699059561
832,0.9208,52430,52430,11728,0.1149,1445,33,0.5649,0.0423,0.0661,0.1189,0.019698725,0.133256083,0.847045191
833,0.2969,4992,12012,5721,0.4926,970,21,0.5185,0.0488,0.0371,0.0172,0.031409168,0.396717601,0.571873232
834,0.3708,23180,23180,5080,0.3756,999,22,0.6574,0.0676,0.0763,0.0043,0.040963855,0.391566265,0.56746988
835,0.5711,37060,37060,10038,0.2565,1043,23,0.6157,0.1118,0.0967,0.0282,0.016964695,0.26868409,0.714351215
836,0.815,9176,23654,8016,0.1343,1149,25,0.788,0.0399,0.0472,0.0414,0.007917511,0.182102744,0.809979746
837,0.64,38560,38560,8492,0.4583,1034,22,0.2245,0.0586,0.4951,0.051,0.077739856,0.396662875,0.52559727
838,0.5061,7762,17554,7627,0.4188,986,22,0.513,0.1824,0.219,0.0166,0.054732208,0.359354365,0.585913426
839,0.962,45800,45800,16529,0.1186,1493,33,0.4705,0.0678,0.11,0.1655,0.028037383,0.174899867,0.79706275
840,0.7208,8104,27890,10712,0.1918,1164,26,0.673,0.0332,0.0746,0.0361,0.015274273,0.205737814,0.778987913
841,0.5992,8028,17388,9058,0.2808,1134,25,0.6004,0.0612,0.2301,0.025,0.037823234,0.266402933,0.695773833
842,0.496,34630,34630,9526,0.2463,1063,24,0.5927,0.0917,0.0997,0.0247,0.013810963,0.275356064,0.710832974
843,0.5369,6394,20798,7873,0.3064,1110,24,0.6741,0.0976,0.1094,0.0445,0.018016109,0.299067401,0.68291649
844,0.3503,24850,24850,6778,0.534,920,22,0.1987,0.2967,0.3155,0.0737,0.050420168,0.323529412,0.62605042
845,0.3024,6031,16605,6454,0.4508,963,20,0.4993,0.377,0.0607,0.0236,0.024627125,0.304890739,0.670482137
846,0.7646,33000,33000,8089,0.1827,1132,25,0.7302,0.1,0.0449,0.0229,0.007990868,0.186073059,0.805936073
847,0.5294,30000,30000,7409,0.319,974,21,0.7091,0.0714,0.0858,0.0234,0.014155713,0.275025278,0.710819009
848,0.3659,10286,21950,6661,0.4962,948,19,0.8437,0.0174,0.0314,0.0105,0.02631579,0.41507177,0.55861244
849,0.4355,9140,23352,7082,0.368,1047,23,0.7624,0.1049,0.0258,0.0095,0.023579202,0.357769045,0.618651753
850,0.8282,48838,48838,12620,0.1747,1360,31,0.6668,0.0206,0.0952,0.1123,0.01019368,0.144750255,0.845056065
851,0.5131,28087,28087,6297,0.3796,996,22,0.6919,0.0471,0.0833,0.0493,0.034303534,0.331600832,0.634095634
852,0.5092,26558,26558,7575,0.367,1030,22,0.4557,0.0944,0.1053,0.1501,0.034090909,0.334753788,0.631155303
